,0,1,2,3
77,https://ibmi.taiwan-healthcare.org/news_detail.php?REFDOCTYPID=0o4dd9ctwhtyumw0&REFDOCID=0qeb75pczf0y1bfq&PageNO=1,韓藥廠Celltrion研發的COVID-19治療抗體 獲英核准一期臨床2020-07-31,2020-07-31,"
韓國藥廠賽特瑞恩（Celltrion）30日表示，他們研發的2019冠狀病毒疾病（COVID-19，武漢肺炎）抗體治療劑CT-P59已在英國取得第一期臨床試驗許可，將在當地招募患者進行試驗。
韓聯社報導，賽特瑞恩說，英國藥品及保健產品管理局（Medicines and Healthcare products Regulatory Agency）已確認CT-P59對武漢肺炎輕症患者病毒產生中和效果等初期治療指標。未來完成首期臨床試驗後，將對輕度和中度症狀患者進行第二及第三期全球臨床試驗。
賽特瑞恩預計今年底取得初步臨床試驗結果，並將在今年內對確診患者相關密切接觸者進行預防性臨床試驗，目標在明年第一季取得結果，目前正與歐洲各國進行相關協商。
韓國當局本月17日批准CT-P59臨床試驗計畫，32名健康受試者正在忠南大學醫院接受第一期臨床試驗，目標第三季取得試驗結果。
賽特瑞恩表示，為使CT-P59明年開發完成後立即能大量生產供應，今年9月起就會正式投產。
(中央社) "
78,https://ibmi.taiwan-healthcare.org/news_detail.php?REFDOCTYPID=0o4dd9ctwhtyumw0&REFDOCID=0qeb6xa7t5lig9u5&PageNO=1,後疫情時代新變局 ICT產業是翻轉醫療與健康科技的關鍵2020-07-31,2020-07-31,"
今年新冠肺炎疫情肆虐，「生技醫療」成為今年上半年熱門關鍵字，再度成為產業發展重點，在這樣的背景之下，台灣的生技產業該如何從全世界脫穎而出呢？
在《今周刊》昨（30）日主辦的「台灣大未來．十年新變局」國際高峰會，「科技醫療的創新與機遇」研討會上，生策會會長翁啟惠指出，醫療程序近年來發生巨大變化，醫療支出從2018年的10.6兆美元（佔全球GDP10.9％）至2030年預估15兆美元，將佔全球GDP12.1％。
早期的預防健保支出也從1兆美元提高到4兆美元。可以發現，醫療趨勢已經從疾病治療到個人化「精準醫療」，進展為早期檢測、預防和保健的「精準健康」。
事實上，台灣精準醫療從2016年就已經開始慢慢發展，加上資通訊產業也踏足健康醫療領域，在影像、基因檢測等都有廣泛的布局。翁啟惠強調，IOT、AI、8K影像到5G軟硬體整合，「ICT產業是翻轉醫療與健康科技的關鍵」。
他舉例，生技科技對經濟的影響深遠可以從人類基因定序來看，美國政府過去投資38億美元，影響基因定序技術成本減至1000美元，進一步帶動生物訊及基礎研究之發展。值得注意的是，這項技術總共產生8000億美元的經濟活動、個人所得2450億美元以及每年31萬個就業機會，成本效益驚人。
事實上，從各個方面來看，台灣發展生技醫療有良好的條件，在全球17個新興市場之中，台灣排名第二，僅次於新加坡。
翁啟惠比較國內外十大死亡病因，差異相當巨大，他分析，由於人種不同、藥物治療的方式也不盡相同，所以亞洲的生醫發展還是要靠自己，不能光靠歐美大國。
台灣東洋藥品董事長林全認為，由於台灣創新藥的資歷不夠深厚，要用創新的科技結合新的療法才有機會突破重圍。由於創新突破不需要大資本、不需要太多藥品經驗，其實就是台灣的發展機會。
對於台灣未來尋求突破的方式，林全認為，過去10年以來，雖然看到台灣生技業有許多進步，但是若從全球角度來看，台灣不管是資本或是市場都可以說相當迷你，由於通路在國際大廠，台灣要切入市場及提高能見度，需要生技界共同合作和跨領域合作。
其中，政府的角色尤其重要。醣基生醫總經理林鴻達分析，雖然政府在生技產業有許多優惠及鼓勵，對於前線作戰的人員，支援還是不夠。舉例來說，資金需求對於生技公司來說相當重要，現增、私募法規問題，常常拖慢生技發展的速度，他強調「金融市場穩定很重要，但是在部分個案，或許可以考慮其他的處理方式。」
林全則也認為，由於優惠政策的因素，現階段政府的角色可以說是台灣生技業的監護人。不過相對的，遭逢過去沒有處理過的事件，就會遇到法規沒有規範的問題，許多發展也因為政府的法規而窒礙難行，因此生技產業要國際化的重點，「政府要開始放手！」
最後翁啟惠指出，在新興領域帶隊突破，政府跟業界好好溝通，整個生技界，不管醫界、藥界可能都要拋棄本位主義，共同合作，才是生醫產業未來的出路。
(原始網頁,今周刊 呂玨陞) "
79,https://ibmi.taiwan-healthcare.org/news_detail.php?REFDOCTYPID=0o4dd9ctwhtyumw0&REFDOCID=0qe9e2xnpe2qrdsb&PageNO=1,國光生疫苗 海外開拓邁大步2020-07-30,2020-07-30,"
國光生海外開拓傳佳音！董事長詹啟賢表示，繼成功布局大陸、歐洲、美國等市場後，與賽諾菲（Sanofi）專業分工生產之流感疫苗，明年將從目前北半球進一步延伸至南半球。
另與日本sumitomo集團合作開發新一代流感疫苗，蓄勢切入日本市場，國際布局更上層樓。
國光生技為亞洲唯一獲得歐盟GMP認證、與美國FDA認證之流感疫苗製造公司，除穩定供給國內所需防疫疫苗，也投入研發，取得國際藥證及新疫苗開發；近年與美國Protein Sciences公司合作，順利將重組蛋白四價流感疫苗正式商品化於美國上市，聯手大陸深圳天道醫藥公司，將其低分子依諾肝素鈉推向歐洲市場。
詹啟賢指出，今年市場除有台灣四價流感疫苗（公費＆自費市場）、大陸三價流感疫苗及Sanofi專業分工生產(北半球)業務外，還新增新冠疫苗開發及量產；新冠疫苗檢驗試劑開發、量產及銷售（安特羅），以及東南亞四價流感疫苗計畫。
藥證取得部分，預計取得大陸四價流感疫苗藥證、及台灣腸病毒71型藥證（安特羅），並進入東南亞市場。
展望明年，除強化耕耘台灣四價流感疫苗、東南亞四價流感疫苗銷售量、Sanofi專業分工生產（北半球）、大陸天道醫藥專業分工生產（歐洲）、新冠疫苗檢驗試劑銷售（安特羅）外，還將新增新冠疫苗銷售、大陸四價流感疫苗銷售、Sanofi專業分工生產（南半球）。
腸病毒疫苗預計今年底拿藥證，明年開始銷售，先從自費市場開始，明年也將啟動越南人體試驗。
詹啟賢說，由於產能吃緊，且因應長期自我疫苗以及海外合作填充訂單需求，國光生正全力推動全方位產區計畫，包括細胞培養廠1,000L生物反應器，年產500-800萬劑，預計2021下半年投產；PFS充填二線，年產1億劑，預計2021年2月投產，這也大大足以支援後續新冠疫苗開發及量產需求。
另還有破傷風疫苗原液廠，規劃2023年7月商業量產，以及行政後勤棟（專業倉儲），預計2022年5月啟用。
(工商時報 記者彭暄貽) "
80,https://ibmi.taiwan-healthcare.org/news_detail.php?REFDOCTYPID=0o4dd9ctwhtyumw0&REFDOCID=0qe9d202yf94k944&PageNO=1,雃博疫情緊急使用呼吸器獲專案製造許可 將打世界盃2020-07-30,2020-07-30,"
雃博新型冠狀病毒(COVID-19)疫情緊急使用的呼吸器獲食藥署專案製造許可，可望推動南美洲國家的出貨，並準備投入印度及東南亞各國的防疫，在全球恐迎來第二波疫情之際，公司已準備就緒協助全球防疫。
雃博在今年5月發表陽壓呼吸器搭配新型呼吸管路配件的整合方案，在醫院重症用呼吸器之外，提供輕、中度新冠肺炎患者另一呼吸治療方案。全球疫情未見趨緩，雃博積極加入全球防疫戰線，以現有符合美國FDA 510(k)醫材許可、CE歐洲合格認證、國內查驗登記的陽壓呼吸器(CPAP)產品為核心，搭組新型呼吸管路設計，包含非通氣面罩、高效能過濾細菌病毒的過濾器，來提供呼吸衰竭或呼吸功能不全患者的呼吸支持。
此產品已在2020年第二季成功銷售至許多疫情嚴重地區。南美洲疫情加速成長，情勢非常險峻，有許多客戶提出諮詢下單意向，雃博目前積極推動產品專案，希望能成為緩解客戶疫情的及時雨。然而，非FDA、CE廣泛應用的東南亞發展中地區，產品母國的取證能更有效地輔助國外客戶取得進口販售許可、提升出貨速度。
經過雃博與台灣政府相關單位的共同努力下，食藥署已協助加速國內抗疫產品的審核進程，來因應新型冠狀病毒(COVID-19)疫情緊急使用，其中針對效能、作用原理與設計之安全性及功能性進行審核，以確保使用者安全性。
(中國時報 記者郭鴻慧) "
81,https://ibmi.taiwan-healthcare.org/news_detail.php?REFDOCTYPID=0o4dd9ctwhtyumw0&REFDOCID=0qe9cufzgibxk4eg&PageNO=1,合一新藥ON101三期解盲 具顯著療效2020-07-30,2020-07-30,"

中天生技集團旗下合一生技昨 (29) 日公告，糖尿病足慢性傷口潰瘍新藥 ON101，完成三期臨床試驗重要療效分析，在不同面積傷口呈現一致性顯著療效。
由於市面上沒有藥品可治療糖尿病足慢性傷口，僅有醫材產品 Aquacel，因此合一開發的新藥 ON101 是與 Aquacel 的臨床對照組進行比較。
合一表示，新藥 ON101 已完成三期臨床試驗解盲，主要療效指標為 16 週傷口完全癒合率達到 62.2%，也是目前全球唯一三期試驗超過 6 成完全癒合率，與對照組比較具有顯著差異。
據臨床試驗委辦服務 (CRO) 公司進行不同面積傷口完全癒合率統計分析，結果顯示 ON101 組相較對照組 Aquacel，在 2-10 平方公分傷口完全癒合率上，均呈現一致性顯著療效。


合一表示，此試驗報告已完成，並送至台灣、中國及美國共 21 家臨床試驗中心，經各中心計畫主持人確認簽字後，會申請台灣 FDA、中國 NMPA 及美國 FDA 審查相關認證，其中台灣為完成補件程序。
合一日前指出，新藥 ON101 已與法國廠商談論授權事宜，不過談授權前，得先取得美國、歐洲認證，其中，美國市場會透過醫材產品申請藥證，估審查時間約 3-6 個月，力拚年底取證，取得美國認證後，歐洲、印度取證相對容易。

(鉅亨網 記者沈筱禎 ) "
82,https://ibmi.taiwan-healthcare.org/news_detail.php?REFDOCTYPID=0o4dd9ctwhtyumw0&REFDOCID=0qe9cniszae1blmc&PageNO=1,國衛院新冠病毒治療性抗體效果顯著 徵求技轉廠商2020-07-30,2020-07-30,"

針對新冠病毒治療性抗體的開發，國衛院公布最新研究，經倉鼠動物試驗發現，不僅肺部病毒量大幅下降，體重、活動力也不會因此降低，治療效果令人振奮。同時，國衛院也徵求具備抗體研發生產製造經驗的上下游廠商，希望能盡速進行技轉、臨床試驗、量產上市。
中央流行疫情指揮中心昨 (29) 日下午舉行例行記者會，國衛院感染症及疫苗研究所長廖經倫表示，與國防醫學院預醫所合作，以過去抗 SARS 病毒抗體為基礎，挑選出可辨識新型冠狀病毒 (SARS-CoV-2) 的抗體，投入治療性抗體的開發工作。
廖經倫指出，目前全球治療性抗體研發獲准進行臨床試驗的公司有 2 家，為 Regeneron 公司及 Eli Lilly 公司，分別進入臨床 3 期、2 期試驗。先前研究團隊已成功鑑定出，具備中和 SARS 病毒能力的抗體，其辨識病毒棘蛋白 (spike protein) 胺基酸序列與新冠病毒棘蛋白胺基酸序列完全相同。
為了驗證該抗體在 COVID-19 的治療潛力，研究團隊先透過新冠病毒來感染細胞的試驗，發現抑制新冠病毒感染細胞的能力相當顯著，隨即展開動物試驗，在倉鼠的感染模型中，以新冠病毒感染倉鼠 (每組 5 隻) 後，再分別以 Mab-X 或 Mab-Y 抗體進行治療。


實驗結果也發現，未接受抗體治療的倉鼠體重明顯減輕，活動力也跟著下降；而接受抗體治療的倉鼠，體重與活動力則無明顯的影響，更重要的是，倉鼠肺臟病毒量竟降低了 100 倍之多，效果相當驚人，而這也是全球少數已透過動物試驗來證明治療 COVID-19 效果的抗體藥物。
國衛院表示，將徵求具備抗體研發生產製造相關經驗的上下游廠商，協助進行後續的技術移轉、商品化開發及臨床試驗等階段，期盼新型冠狀病毒治療性抗體能夠及早量產上市，嘉惠新冠病毒的患者，同時為政府的防疫工作再添利器。

(鉅亨網) "
83,https://ibmi.taiwan-healthcare.org/news_detail.php?REFDOCTYPID=0o4dd9ctwhtyumw0&REFDOCID=0qe9cffmvkude2el&PageNO=1,肺癌年奪近萬命 醫界組倡議平台盼提高存活率2020-07-30,2020-07-30,"
肺癌連續12年蟬聯癌症死因之冠，每年死亡人數將突破萬人大關。台灣癌症基金會29日邀醫界、公衛界對談，專家呼籲提出台灣肺癌篩檢指引，並導入新財源，盼達到肺癌存活率倍增目標。
每年8月1日是世界肺癌日，為了響應肺癌組織提出的「2025年肺癌存活率倍增」願景，台灣癌症基金會昨(29)日號召前副總統陳建仁、中研院院士彭汪嘉康、吳成文以及台灣大學前校長楊泮池、台大公衛學院院長詹長權等專家對談，並簽署成立「肺癌存活率倍增倡議平台」，研議提升台灣肺癌病人存活率的國家方案。
台灣癌症基金會執行長賴基銘表示，根據衛生福利部統計，肺癌已連續12年蟬聯癌症死亡率首位，去年就有9701人因肺癌病逝，人數屢創新高，預估今年底將突破萬人大關。
賴基銘說，相較10年前，肺癌5年存活率僅有15%到16%，如今已攀升至29%左右，雖然已經倍增，但仍位於台灣10大癌症之末，2025年若要再加倍提升至60%，就有機會和一般癌症相當，但必須付出很大的努力，除了要強化早期篩檢、早期發現，更重要的是精準找出高危險族群。
曾罹患肺腺癌的陳建仁表示，台灣吸菸人口下降逾4成，但肺癌發生率不降反升，顯見空氣污染對健康的危害已浮上檯面，這也是社會轉型與經濟發展所付出的共同代價，中央及地方政府、企業及人民都應該負起責任，建議應成立跨部會層級的國家級肺癌防治工作小組。
詹長權呼籲，政府應建立一套提升肺癌存活率的行動方案，導入健保以外跨部會財源，編列肺癌篩檢及早期診治基金，以擴大篩檢並加速給付新藥新科技，共同對抗肺癌。
楊泮池表示，肺癌最大的問題在於初期無任何症狀，一旦出現病徵通常已是晚期，目前已有低劑量電腦斷層掃描（LDCT）可作為篩檢工具，1公分以下的早期肺癌如果能及早偵測和治療，95%到97%的病患可以治癒，呼籲醫界儘快凝聚共識，提出台灣本土肺癌篩檢與早期診治的指引，尤其是低劑量電腦斷層的共識指引，明訂篩檢族群篩檢範圍、財源編列。
台灣肺癌學會理事高尚志呼籲，除了早期篩檢、早期診治外，晚期肺癌也可透過基因篩檢找出突變點來決定治療方式，健保雖已給付部分新藥，但給付條件仍有限制，新藥可近性有待提升，應建立一個醫病共享決策的機制，讓肺癌患者能夠接受適合的治療。
(中央社 記者張茗喧) "
84,https://ibmi.taiwan-healthcare.org/news_detail.php?REFDOCTYPID=0o4dd9ctwhtyumw0&REFDOCID=0qe9c73ch2ls1ila&PageNO=1,廣達人才技術支援 台大醫院智慧醫療再提升2020-07-30,2020-07-30,"
如果能在病情惡化前，醫師就能夠得到預警，有機會挽救更多急重症病人的生命。這在過去幾乎是天方夜譚，但現在已是全球快速發展大數據與智慧醫療的現況。台大醫院也跟上這個趨勢，29日與廣達電腦簽署合作備忘錄，雙方人才技術合作，與國際重要資料庫結合，成為未來醫療強大的後盾。
廣達電腦董事長林百里表示，台大團隊是最強大的有最好的醫學院和醫師，過去兩年來廣達與醫學和科學兩大科學的合作，用廣達的技術去促成更多很好的科學發現和成果。現在延續過去兩年的合作，希望未來擴及更廣的面向，未來的幾年會有更美好的研究成果。
台大醫院麻醉部主治醫師葉育彰表示，台大醫院2017至2018年和紐澳加護醫學會接觸，其資料庫有30年歷史、250萬筆資料。以澳洲為例，其政府支援下，其資料具有可比較性，提供當地醫療品質管理的重要指標，包括常見疾病的嚴重度、死亡率、住院天數等。
葉育彰表示，台灣是第15個加入紐澳資料庫的國家，目前台大醫院每年有7000多筆重症加護資料，包括腦中風、心肌梗塞、腫瘤癌症等，經過一年多已建置一萬多筆資料。現在有15家醫院將採取與紐澳同樣的資料格式開始擴大建置資料庫。這15家院所包括台大醫院、台大新竹分院、台大雲林分院、部立雙和醫院、長庚醫療體系、萬芳醫院、亞東醫院、北醫、馬偕醫院、烏日林新醫院、中榮、中山附醫、高榮、高醫、奇美醫院。
葉育彰表示，在廣達資訊人才及技術的協助下，台大醫院也將有能力提取並運用美國麻省理工學院的第三代、第四代資料庫（MIMIC）六萬筆珍貴數據。葉育彰說，MIMIC資料庫已經走到臨床應用階段，將人工智慧深度學習產生的判讀，以友善臨床人員的方式建置在醫療系統中，這也是台大醫院發展智慧醫療的重要目標。
葉育彰表示，加護病房有24小時持續不斷的病人生命徵象數據更新，可以每隔幾小時就會整最新的醫療處置建議給醫師。例如幫助醫師可以在病人血壓掉之前30分鐘、病人腎功能出現危機之前八小時，就提前示警。智慧醫療也能提醒醫師，或許再做什麼檢查就能更確定診斷；繼續用利尿劑或開始洗腎的勝算比各是多少；這個病人可能要住院多久、存活率如何等。目的是讓醫師判斷下一步處置時，有更完整精確的資訊可參考。
MIMIC資料庫已經發展到第四代，台灣追得上嗎？葉育彰表示，MIMIC六萬筆病人資料當中只有900個亞洲人，台灣若發展起來，亞洲人資料很快就會超越MIMIC，這有助全世界的醫學大數據庫具備更完整的內涵。在未來，智慧醫療將是輔助醫病溝通的重要參考、醫療品質提升的關鍵依據，也可望發展跨國外遠距醫療，讓世界各國的醫療人員成為彼此即時的團隊。
台大醫院基因醫學部暨小兒部主治醫師胡務亮表示，人體的大數據就在基因之中，23染色體，兩萬個基因，30億個鹼基對。遺傳疾病診斷需要大量的電腦運算能力，因為做全基因體定序的資料，一個人的檔案就是200G，如果只做外顯子也要15G，要能隨時運算和存取，電腦永遠不夠用。
胡務亮說，廣達電腦有強大的高密度儲存伺服器，台大醫院有專業團隊可做臨床判讀，目標是結合硬體和軟體，建立符合基因運算的系統，是基因醫學發展趨勢的必備基礎。
台大醫院院長陳石池表示，台大與廣達還有很多合作計畫，在廣達強大的支援下，可望提升台灣醫療品質。台大醫院智慧醫療中心副主任李建璋表示，今年底的台灣科技展，台大醫院的主題就是智慧醫療，將呈現臨床應用成果。
(聯合報 記者邱宜君) "
85,https://ibmi.taiwan-healthcare.org/news_detail.php?REFDOCTYPID=0o4dd9ctwhtyumw0&REFDOCID=0qe9c0bm50suripj&PageNO=1,台灣生醫迎十年榮景 串聯產官學研開創新局2020-07-30,2020-07-30,"
國家生技醫療產業策進會會長翁啟惠表示，因應新冠肺炎的影響，提供了生醫產業與資通訊產業合作的契機，台灣擁有全世界第一的醫療服務與國際競爭力的科技產業，再加上若生技新藥產業發展條例延長十年，並納入數位醫療與國家策略產品，將帶動生醫產業達到新的高峰，他也認同將會有十年榮景。
以下是翁啟惠接受專訪摘要。
問：新冠肺炎疫情對台灣生醫產業的影響？
答：今年4月起生策會舉辦一系列的座談會，結合產官學研界商討疫後的發展。大家首先形成的共識是先建立好國家安全的新思維，那些醫療用品與物資是必須掌握、不可缺少的，並思考生技、醫藥業應該如何投入；第二個重點是建立關鍵新科技、開發新市場。生策會自去年改選理監事後，新增了許多科技業及醫界的老闆，到了今年疫情爆發後，網路視訊、AI（人工智慧）、IoT（物聯網）、5G及雲端等科技都派上用場。
台灣的醫療服務品質世界是第一，若能結合ICT（資通訊）新科技，應可創造出新的商業模式。以台灣的「健保資料庫」及「人體生物資料庫」為例，這是推動台灣走向早期治療和預防醫學重要關鍵。將來透過大數據分析整理，可協助我們瞭解疾病的形成、發現更多致病因子；除了疾病治療之外，對發展早期檢測及預防也有幫助。
問：怎麼看待台灣ICT與AI結合創造生醫產業未來？
根據統計，全球生技醫療支出，2018年約達10.6兆美元，占全球GDP10.9%。台灣的醫療支出只占國內GDP的6.6%，相較全球的平均值還有很大的差距，這個數字值得注意，為何台灣醫療支出只占GDP的6.6%就能做到世界第一，這也是台灣特有醫療環境所衍生出來的好成績。
未來台灣如何在有限的資源下，利用新科技提升醫療精準度與效率，甚至延伸到疾病的預防和健康維護將是關鍵。
我很樂觀看待ICT（資通訊）產業跟醫生對話而創造新機會。簡單的說，由醫師提出醫療相關需求，而ICT產業則提供相對應的產品或交由生技界研發。
尤其，台灣的ICT產業非常有競爭力，每年平均投入的研發費用約占總營收的2.85%，如果其中有1%投入跟生技有關的研發，每年就有數千億元，這是相當可觀的數字。
問：生技新藥產業發展條例將有新版，如果成功，是否會帶來十年榮景？
答：肯定會有的，這次生技新藥產業發展條例傳出將延長十年，並將新增「數位醫療」及「國家策略生技產品」。三年前政府在BTC（生技諮議委員會）會議上已經有共識要發展精準健康產業；國家策略生技產品，最重要的是要找到對的項目，透過生技新藥條例提供賦稅優惠，鼓勵朝高附加價值相關的產品去發展。以疫苗為例，並不是一項高獲利的產品，但是對國家安全卻很重要。另外受到這次疫情影響，產業全球化的概念也會有新思維，台灣對於關鍵原料的掌握很重要。
問：近月來生技股相當熱絡，對台灣生技產業的影響？
答：社會大眾對生技產業有必要進一步的認識，從資金、人才、研發項目到國際化等四大重點去關注。生技產業投資期長、風險也很高，台灣因為從事股票交易不用課稅，全民投入股市後，一遇到波折就容易出現不同的聲浪；另一方面，台灣比較缺乏對早期的新創公司及後期臨床試驗的投資，造成公司因資金短缺而經營不順利，或許政府可以鼓勵更多創投，讓資本市場更活絡。
在人才方面，如前所言，因為資本市場的結構問題，台灣生技產業在剛成立的初期及臨床三期這前後兩階段，都很缺乏資金。因此台灣生技公司規模都很小，人才被稀釋，加上生技經理人才本就缺乏，整個產業體質也不夠大，也就無法造就更多經營管理人才。
第三是研發選題的部分，因為國內的資金較保守，不太敢投入高風險的研發項目，目前台灣已有18項新藥研發成功，其中七項已進入世界各國市場，只是目前已上市的藥品市場範圍仍小，希望後續能有更多重量級的新藥在台灣推出。台灣也應該要鼓勵發展需要經過人體試驗的高階醫材。
第四是國際化部分，台灣經濟發展的強項在中小企業，這固然能讓初期的生技公司發展更靈活，但是到後來往往需要大公司來承接，並開拓市場，在國內現有的藥廠之外，或許台灣的高科技廠商也可以參與扮演這樣的角色。
串聯產官學研 開創新局
從防疫到生技產業的發展，翁啟惠去年底出任生策會會長一職，業界眾所期盼的是，以他的能力和聲望，能整合產官學研界，尤其是此次生策會理監事改選，有多位ICT產業大老加入，更需要有分量的人來當一個「溝通橋梁」，挪動醫療服務產業和ICT產業，而這個能一起創造新的商業模式，攜手拚產業的，也只有翁啟惠一人。
近來適逢全球面臨新冠疫情衝擊，翁啟惠接受本報專訪時，也談到在美國近距離看到的現況。他認為，疫情何時結束還是未知數，12月疫情是否再起，觀察指標應該是社區感染的人數，而歐洲疫情已趨和緩，但美國對於自我防護的觀念，還是很薄弱，特別是「戴口罩」這件事。
翁啟惠表示，平時在美國和台灣待的時間，大約一半一半。此次從美國回中研院指導研究及參加生策會座談及理監事會，除了前後隔離了14天加7天自主管理，很累人之外，搭飛機也讓人膽戰心驚，如班機上坐在他旁邊的乘客全副武裝穿上防護衣和隔離面罩。
他笑說，反觀他也做了防護，但僅戴了口罩和手套，剛到座位時，用酒精把周遭都消毒一遍。他開玩笑說道，自己的舉動不是大膽，只是看到機上乘客每位都做好嚴密防護，連廁所都不敢去，他反抱著輕鬆的心情去廁所了。
而在美國期間，很多實驗室在疫情期間根本不能進去，取而代之的是「在家工作」，甚至等疫情較為緩和後，實驗室和辦公室也改變門禁方式，全面改為感應式進出，可避免接觸性傳染發生。
他還分享美國科學界的因應之道，許多學術論壇都改為線上舉行，他也有獲邀，但大多拒絕了。翁啟惠更認為，線上論壇始終缺乏互動討論，效果並不理想。翁啟惠強調，台灣這次防疫做的真的很好，現在國內很安全，唯一要擔心的，就是邊境開放之後的防疫工作，境外移入的篩檢和隔離要確實。
新冠疫苗研發 挑戰大
問：台灣發展疫苗產業建議？
答：台灣目前有幾個單位在發展新冠病毒疫苗，且已經有很好的進展，但國外的疫苗發展速度比較快，他們會自己先使用後才供應到其他地區。如果台灣的疫情嚴重，就要靠自己發展疫苗了。最近發現病毒在棘蛋白上有很多變化，1,300個胺基酸中有800多個突變，72個地方有醣化現象，目前研發中的疫苗是否能產生足夠的免疫反應來對付病毒的突變，這對全世界都是一個挑戰。
現在中研院的研究團隊也正在進行新冠病毒疫苗及其廣效性疫苗的開發，但是還在實驗階段，尚未對外發表，我認為發展這種廣泛保護性抗體或疫苗（也稱為通用疫苗）將是重要的目標。
問：生策會的角色與今年的目標？
答：生策會今年的工作重點有四大項目，除了建立高科技產業與生醫產業的交流平台之外；二是舉辦座談會，尋找後疫情時代的經濟發展機會；三是針對生技新藥產業發展條例的修正條文，整合產業的意見並向政府提出建言；四是在年底前舉辦醫療科技展與MEDTEX亞洲醫療科技論壇。希望生策會能時時深入瞭解產業的需求與困難，不僅搭建跨產業的合作平台，也協助政府共同努力，把台灣的生技產業一起推到新的高峰。
(經濟日報 記者謝柏宏、黃淑惠) "
86,https://ibmi.taiwan-healthcare.org/news_detail.php?REFDOCTYPID=0o4dd9ctwhtyumw0&REFDOCID=0qe7j8e6nwh9sr2y&PageNO=1,逸達前列腺癌藥申請美藥證；浩宇聚焦超音波系統啟動臨床試驗2020-07-29,2020-07-29,"
逸達宣布，旗下治療前列腺癌藥物CAMCEVI 42毫克（FP-001 50毫克）FP-001已完成美國FDA新藥申請送件，預估最快明年第三季取得藥證上市；董事長簡銘達表示，除了已向歐盟和美國申請藥證外，目前也積極在美國、大陸地區討論授權，力拚今年底定案。
此外，逸達研發項目MMP-12（基質金屬蛋白酶-12）抑制劑新藥FP-025，規畫進行新冠肺炎引起的急性呼吸窘迫症候群臨床試驗，目前正準備與FDA申請臨床前試驗會議，預計在會議後提出IND申請，可望在第四季啟動二期臨床試驗；ALDH2活化劑新藥FP-045也計畫在今年第四季進入罕見疾病范可尼貧血症的二期臨床試驗。
健亞旗下小金雞浩宇生醫，自行研發全球首創的穿顱聚焦式超音波NaviFUS系統，已於7月針對腦瘤患者正式在長庚醫院啟動人體臨床試驗，並招收第一個受試案例。
此試驗受到國際關注，來自於它是全球第一個利用穿顱聚焦超音波，以沒有傷口的無創方式打開血腦屏障，將大分子的藥物運送至腦瘤相關的特定位置，來治療復發腦瘤病人的臨床試驗。
浩宇創辦人劉浩禮表示，過去有幾種挑戰血腦屏障的藥物傳輸方式曾進行人體試驗，如於腦部動脈輸入高張溶液的SIACI（超擇動脈顱內輸液）、或針對腦瘤以MRI導引雷射進行熱（燒）治療的LITT（雷射間質熱療）等，都初步證實可提升大分子藥物的治療效果；但不論預期或臨床進展，這兩種技術的缺點可能阻礙成為商業化醫療應用方案的腳步。
浩宇使用的NaviFUS系統正可克服兩者的缺點，利用聚焦式超音波，無需進行腦部手術，便可穿過頭顱，提供血腦屏障開啟所需的機械力，在浩宇已進行臨床試驗的病人身上，看不到超音波引起的副作用，NaviFUS系統未來於門診間使用的可行性極高。
健亞董事長陳正表示，浩宇開發的NaviFUS系統，已獲美國聚焦式超音波基金會核准專案補助，未來將根據臨床試驗進度分批補助試驗經費。
（工商時報  記者杜蕙蓉）
  "
