,InfoId,TYWebsite,Name,Toldescribe,Add,Zipcode,Opentime,Px,Py,Website,Parkinginfo,Remarks,Tel,Fax,Changetime
534,1889,travel.tycg.gov.tw/zh-tw/Consume/Detail/1889,一燒十味昭和園(桃園巨蛋店),2016金牌好店推薦菜色：墨魚香腸、美國特優厚切翼板牛排「把每一個來消費的客人都當成家人」這句話乍聽之下或許有些令人感到不可思議，但卻是一燒十味昭和園每日的實踐。也因為堅持這樣的信念，每個走進一燒十味昭和園的顧客很快就被這裡融洽的氣氛感染，店裡隨時都充滿了歡笑聲以及店員如同家人們溫暖的問候。除了親切的服務外，一燒十味昭和園的餐點價格親民，選料用心。老闆花費很多時間開發台灣在地食材，希望將台灣的美味透過比較少見的炭火燒烤的方式呈現給喜愛美食的朋友。,330 桃園市桃園區三民路110號,330,星期日: 12:00 – 15:00；星期日: 17:00 – 00:00；星期一: 17:00 – 00:00；星期二: 17:00 – 00:00；星期三: 17:00 – 00:00；星期四: 17:00 – 00:00；星期五: 00:00 – 15:00；星期六: 12:00 – 15:00；星期六: 17:00 – 00:00,121.32380,24.99587,,,,886-3-3596010,886-3-3322101,2019/09/18 17:49:56
535,1890,travel.tycg.gov.tw/zh-tw/Consume/Detail/1890,福相麻辣香鍋(桃園南平店),2016金牌好店愛吃辣不稀奇，但是懷抱著完美主義的心將辣度細分七級，好讓所有嗜辣程度不等的饕客都能開懷品嚐紅油辣香，這可就是真功夫。數年前，懷抱著對四川乾鍋的迷戀，福相麻辣香鍋的老闆阿袁師親赴大陸拜師學藝兩年，終於將獨門巴蜀天椒十三香壺底麻辣醬引進台灣，十三種中藥與辛香料焙製的椒香溫醇持久，配合鮮蝦、肥腸排骨、菌菇鮮蔬等主題鍋物大火熱炒，鮮香撲鼻，讓人無論冬夏，都想反覆品嚐這種酣暢淋漓的火熱快意。此外，福相也體貼地提供了微麻不辣的「麻香」與全無辣味的「醬香」兩種選擇，讓不敢吃辣的人也能放心大啖乾鍋美味。今年冬天，就讓福相綿軟可愛的貓熊娃娃相陪，一起吃辣吧！,330 桃園市桃園區南平路189號,330,11:30-14:30、17:30-22:00,121.30216,25.01931,,,,886-3-3258147,886-3-3322101,2018/01/03 14:23:21
536,1891,travel.tycg.gov.tw/zh-tw/Consume/Detail/1891,匠骰子牛肉麵,2016金牌好店從呱呱落地、求學、當兵都在桃園的主廚兼負責人林泰山，是實實在在的「在地人」。成長過程中林泰山常感受到桃園多元文化交錯融合的氛圍，除了閩南人、客家人佔多數外，外省、原住民族群也在這片土地上攜手共進。這份濃厚的情感促使他動了開店的念頭，希望將包容的精神應用在料理上。細看匠骰子牛肉麵的餐點，不難發現主廚希望透過繁複的烹飪手續，將各個食材的特性發揮出來。而半開放式的廚房，讓料理過程一目了然，顧客吃的更安心。,320 桃園市中壢區慈惠三街30巷2號,320,11:00-14:00、17:00-21:00,121.22415,24.96106,,,,886-3-4265991,886-3-3322101,2019/11/07 16:45:27
537,1892,travel.tycg.gov.tw/zh-tw/Consume/Detail/1892,十三張紅油炒手,2016金牌好店推薦菜色：紅燒牛肉麵、紅油抄手十三張紅油抄手為桃園地區專營眷村美食的家庭式餐館，店裡供應抄手、麵食、水餃等道地的眷村味餐點。當問到為什麼要以「十三張」為店名，老闆笑說是希望用玩撲克牌的專注精神與幹勁來研發美食聽起來像是玩笑話，但對於料理的執著與熱誠卻是貨真價實的。七年前的創業失敗經驗，讓沈老闆銘記在心，經過多年的學習與堅持，終於在2015年再次圓夢開店夢，沈老闆將持續以多年好手藝將自家私房好菜端上桌與饕客分享。,320 桃園市中壢區民權路二段1-1號,320,平日11:00–14:00、17:00–20:45 (週一公休)，假日11:00–14:30、17:00–20:45,121.21629,24.96622,,,,886-3-4929926,886-3-3322101,2019/11/07 16:44:17
538,1893,travel.tycg.gov.tw/zh-tw/Consume/Detail/1893,My味廚房,2016金牌好店推薦菜色：老祖宗燉湯-招牌黑蒜頭雞、蒸籠菜根香My味廚房的創辦人黃素錦成長於有美食之都美稱的台南，三十年前隨著丈夫嫁來桃園。在一場車禍意外的復原過程中，她體認到食物對身體療養的重要。思鄉之情的重量加上一顆充滿推廣好食材的誠心，誕生了My味廚房。招牌菜黑蒜嚕肉飯使用榮獲2009神農獎、「黑金」之譽的台灣黑蒜頭，與雲南產、帶甜味的獨頭黑蒜，以及每日現送溫體豬。透過慢滷熬煮的料理程序，讓國民小吃搖身一變成為色香味與營養兼具的精緻料理。另一道得獎作品蒸籠菜根香，選用台灣在地食材，用蒸煮的方式將蔬菜的「鮮」全部鎖在食物中，配合主廚特調和風芥子醬，讓人吃了清爽無負擔。,330 桃園市桃園區中正路722號,330,11:00-14:30、17:00-22:00,121.30301,25.00790,,,,886-3-3565252,886-3-3322101,2019/11/07 16:42:52
539,1899,travel.tycg.gov.tw/zh-tw/Consume/Detail/1899,恒鼎食品股份有限公司,2016桃園好禮嚴選食材 最高品質 ，擁抱最甜的幸福台灣道地的美味記憶: 牛肉麵 、魚丸湯、 鳳梨酥 科技業轉戰食品，開啟新頁選擇濃厚人情味的鳳梨酥，作為啟程與經驗豐富的師傅攜手，用心烘培優質材料，用高科技把關安全製成悉心烘培鳳梨的迷人香氣 。鳳梨酥，不只是個鳳梨酥，更是讓人放心的好味道嚐嚐看，融進心裡的甜蜜，讓味蕾與甜美夢境實現 。,338 桃園市蘆竹區長興路三段277巷8號,338,0900 - 1800,121.27497,25.06905,http://www.hengdingfoods.com.tw/news.php,,,886-3-3243629#626,886-3-3243622,2017/12/04 15:46:47
540,1902,travel.tycg.gov.tw/zh-tw/Consume/Detail/1902,福森咖啡(中壢海華店),福森咖啡,320 桃園市中壢區環北路313號,320,星期日: 08:00 – 16:00；星期一: 08:00 – 16:00；星期二: 休息；星期三: 08:00 – 16:00；星期四: 08:00 – 16:00；星期五: 08:00 – 16:00；星期六: 08:00 – 16:00,121.22412,24.96629,,,,886-3-4555868,886-3-3322101,2018/09/04 11:40:49
541,1903,travel.tycg.gov.tw/zh-tw/Consume/Detail/1903,LA WISH 樂而喜歐式餐飲,桃園中山路的縣政特區，佔地將近八百坪的旗艦館，結合販售、餐飲、休閒三大需求，提供顧客更優質的消費環境及最佳化的服務品質。旗艦館服務的領域涵括了蛋糕、麵包、巧克力、咖啡、飲品、冰淇淋、伴手禮、喜餅、歐式輕食套餐、下午茶等頂級飲食文化。,330 桃園市桃園區中山路467號,330,"銷售10:30~21:00
餐廳11:00~21:00",121.29912,24.99166,https://www.wwhouse.com.tw,免費小型汽車/機車停車場,,886-3-3319255,886-3-3322101,2018/01/03 14:23:52
542,1905,travel.tycg.gov.tw/zh-tw/Consume/Detail/1905,八德市場-雞世家,2016繁星市集計畫-市場組金食獎「雞世家」雞隻堅持當天現宰現煮、簡單調味、呈現雞隻最自然的美味，甘蔗雞是將煮熟的鹹水雞加入砂糖薰製而成，簡單製程完成美味佳餚，絕對會讓您吮指留香。滑嫩雞肉!!!飽滿雞汁!!!!再配上濃郁蔗香的雞皮~~不管是要配飯還是當零嘴~~都超讚的喔!!!!!每天所販售的肉品都經由『防疫局屠宰衛生檢驗合格之肉品』並堅持現宰現煮，絕不囤放貨品和不添加任何化學藥劑及防腐劑，堅持提供衛生、安全、新鮮又健康的產品。最大特色是原場地清洗並烹煮過程全部透明化讓消費者看的到吃的放心。並教客戶把沒有吃完的產品做不一樣的料理，食材不浪費。為體貼忙碌上班族，亦提供外送、宅配服務。,334 桃園市八德區建國路45號(攤號:18),334,星期日: 06:30 – 12:30；星期一: 休息；星期二: 06:30 – 12:30；星期三: 06:30 – 12:30；星期四: 06:30 – 12:30；星期五: 06:30 – 12:30；星期六: 06:30 – 12:30,121.28499,24.93182,,,,886-9-21917585,886-3-3322101,2019/09/18 17:49:56
543,1906,travel.tycg.gov.tw/zh-tw/Consume/Detail/1906,大成市場-香圓食品,2019桃園上好攤 好食美味組-銀賞2016繁星市集計畫-市場組銀食獎特色推薦：香圓食品五行禾果子老板以注重養生為出發，以自種的南瓜做天然染劑製成的南瓜包，而食材的來源也達到減碳標準，用自己的田種出的南瓜來製作。堅持商品一定要天然，不能有任何的添加物，因此也讓顧客可以吃到最天然的食品。為此也購置專門的冰箱來進行保存，希望將最好的食品呈現在顧客面前。目前因為銷售穩定，除了在市場販售之外，也接受電話的訂購，希望藉由拓展販售通路，讓更多人能吃到健康的好味道。,326 桃園市楊梅區楊江里大成路36號(攤號:28),326,08:00~18:00,121.14559,24.90896,,,,886-3-4786566,886-3-3322101,2019/09/18 17:49:56
544,1907,travel.tycg.gov.tw/zh-tw/Consume/Detail/1907,龍潭市場-大陸涼麵,2016繁星市集計畫-市場組銅食獎經營30年的大陸涼麵，是從雲南帶過來台灣的家鄉味，以花椒粒、糖水、白醋做成的醬料，帶著微偏酸的雲南味道。麵體雖是委外製作，但也是老闆經多方嘗試，找尋最適合醬料的麵體，讓台灣的顧客們也可以品嘗到千里之外、雲南的好滋味。,325 桃園市龍潭區龍興路80-100號 (攤號:B43),325,星期日: 07:00 – 13:00；星期一: 07:00 – 13:00；星期二: 07:00 – 13:00；星期三: 07:00 – 13:00；星期四: 07:00 – 13:00；星期五: 07:00 – 13:00；星期六: 07:00 – 13:00,121.21624,24.86605,,,,886-3-3322101,886-3-3322101,2019/09/18 17:49:56
545,1908,travel.tycg.gov.tw/zh-tw/Consume/Detail/1908,南門市場-阿婆草仔粿,2016繁星市集計畫-市場組超值美食獎在南門市場經營的時光超過50年，雖然是個小攤子，但對品質及材料卻是以最高規格來要求，希望這樣的堅持能夠給顧客們最好的享受。阿婆草仔粿的粿是繼承古法，用糯米及蓬萊米混合，搭配上阿婆所傳承下的獨家比例，加上用天然鼠蹊草或艾草來做天然染色劑，吃起來外皮軟Q扎實，內餡用菜頭絲、蝦米、自製黑豬油、油蔥彼此混合出天然的好滋味。內餡翻炒到香味出現，用簡單的原味贏得消費者的心。,330 桃園市桃園區南昌東街1號(攤號:A7),330,無,121.30701,24.99223,,,,886-3-3322101,886-3-3322101,2019/09/18 17:49:56
546,1909,travel.tycg.gov.tw/zh-tw/Consume/Detail/1909,中壢新明市場-傳統道地雲南美食,2016繁星市集計畫-市場組創意美食獎特選的再來米，製作純天然的米干，是老板娘的堅持。本身是眷村長大的小孩，將外婆留下的手藝發揚光大，湯頭採用豬大骨、雞骨去熬煮，並加入獨門秘方，就能提供最美味的食材給顧客。老闆也十分注意環境衛生及陳列整齊，希望能提供給顧客們最乾淨的食材及整齊的購物環境。,320 桃園市中壢區明德路60號(攤號:18),320,07:00~13:00(週一公休),121.21621,24.95634,,,,886-9-68557996,886-3-3322101,2019/09/18 17:49:56
547,1910,travel.tycg.gov.tw/zh-tw/Consume/Detail/1910,大園市場-萬佳香肉鬆,2016繁星市集計畫-市場組微笑貼心獎選用當地的雞隻及肉質飽滿性，並因應不同的需求選擇雞隻大小，堅持脫毛後一定要有4斤半到5斤，才能符合老板製作美食的品質。所以雞隻都是親自去屠宰商挑選，早上開店前就先調味，以確保肉質的新鮮及品質，而且當日銷售完畢後就不再製作，每日限量。除了雞肉之外，也販售許多其他肉品，因應不同顧客的需求，也希望能讓到攤位購物的顧客都能吃得安心、吃得健康。,337 桃園市大園區忠孝三街19號(攤號:39),337,星期日: 05:30 – 18:30；星期一: 05:30 – 18:30；星期二: 05:30 – 18:30；星期三: 05:30 – 18:30；星期四: 05:30 – 18:30；星期五: 05:30 – 18:30；星期六: 05:30 – 18:30,121.19866,25.06566,,,,886-3-3864008,886-3-3322101,2019/09/18 17:49:56
548,1911,travel.tycg.gov.tw/zh-tw/Consume/Detail/1911,中壢觀光夜市-混蛋爆蝦,2016繁星市集計畫-夜市組金食獎本身從事餐廳服務，以鳳梨蝦球的改良進化，採用負20度冷凍方式存放真空包裝白蝦，並由嘉義產地日日配送新鮮鵪鶉蛋，及不含防腐劑不含人工香料香精所調製的專用獨家粉漿，製作出色、香、味等俱全的營養健康料理。改良於鳳梨蝦球理念所研發出健康創意料理的混蛋爆蝦，所使用的高檔營養食材為深海無毒白蝦、新鮮鵪鶉蛋等，改變一般大眾於夜市中食用高脂、高鈉食物的習慣，讓大家吃的健康、吃的營養。,320 桃園市中壢區新明路 (攤號:295C),320,星期日: 17:00 – 00:00；星期一: 17:00 – 00:00；星期二: 17:00 – 00:00；星期三: 17:00 – 00:00；星期四: 17:00 – 00:00；星期五: 17:00 – 00:00；星期六: 17:00 – 00:00,121.21497,24.95915,,,,886-9-17635345,886-3-3322101,2019/09/18 17:49:56
549,1912,travel.tycg.gov.tw/zh-tw/Consume/Detail/1912,中壢觀光夜市-貴子油飯,2016繁星市集計畫-夜市組銀食獎選用台灣長糯米製作油飯，香氣較為濃郁。而豬油則是自己提煉並與油蔥酥一起混合，搭配嚴選豬五花肉絲及埔里香菇一同拌炒餡料。選用自己調配的秘方醬油混合黃金比例的糯米，呈現最佳油飯品質給消費者。使用的原料皆為天然食材，不會加上任何添加物，也希望能讓顧客吃得安心健康。攤位上也提供鋼碗與紙碗兩種碗供客人選擇：除了油飯之外，也提供了鮑魚羹、蟹肉羹，讓顧客呷巧擱呷飽多樣選擇。,320 桃園市中壢區新明路(攤號:015A),320,星期日: 00:00 – 12:00；星期一: 00:00 – 12:00；星期二: 00:00 – 12:00；星期三: 00:00 – 12:00；星期四: 00:00 – 12:00；星期五: 00:00 – 12:00；星期六: 00:00 – 12:00,121.21497,24.95915,,,,886-9-16936858,886-3-3322101,2019/09/18 17:49:56
550,1913,travel.tycg.gov.tw/zh-tw/Consume/Detail/1913,桃園觀光夜市-烤馬鈴薯,2016繁星市集計畫-夜市組銅食獎將整個馬鈴薯烤一小時後淋上乳酪醬加入玉米粒、鮪魚、培根、火腿、青花菜等就是綜合口味的烤馬鈴薯，做成便當帶走或現場立刻品嚐，豐富的餡料及美味的層次，獲得許多名人前往桃園觀光夜市必定嘗的美味小吃。老闆以西式便當且吃得飽為初衷來製作綜合烤馬鈴薯，因廣受消費者喜愛，無論大雨滂沱或颱風天，照常供應遊客品嘗新鮮飽足美味的期待。,330 桃園市桃園區北埔路65號前(攤號:39),330,星期日: 17:30 – 00:00；星期一: 17:30 – 00:00；星期二: 17:30 – 00:00；星期三: 17:30 – 00:00；星期四: 17:30 – 00:00；星期五: 17:30 – 00:00；星期六: 17:30 – 00:00,121.30716,25.00313,,,,886-9-31345045,886-3-3322101,2019/09/18 17:49:56
551,1914,travel.tycg.gov.tw/zh-tw/Consume/Detail/1914,168泰式料理,2016繁星市集計畫-夜市組超值美食獎泰式酸辣的口味一直是大家印象中的味道，打拋豬肉與河粉更是泰式料理中的經典代表之一。店家希望一步一腳印的精神，穩健踏實地經營這一方天地。帶來最地道的泰國口味，希望讓大家以平易的價格，吃到正統的泰國風味。,330 桃園市桃園區中正路624號,330,星期日: 11:00 – 14:00；星期日: 17:00 – 20:30；星期一: 11:00 – 14:00；星期一: 17:00 – 20:30；星期二: 11:00 – 14:00；星期二: 17:00 – 20:30；星期三: 11:00 – 14:00；星期三: 17:00 – 20:30；星期四: 11:00 – 14:00；星期四: 17:00 – 20:30；星期五: 11:00 – 14:00；星期五: 17:00 – 20:30；星期六: 11:00 – 14:00；星期六: 17:00 – 20:30,121.30466,25.00509,,,,886-9-03588380,886-3-3322101,2019/09/18 17:49:56
552,1915,travel.tycg.gov.tw/zh-tw/Consume/Detail/1915,中壢觀光夜市-瘋壽司,"2016繁星市集計畫-夜市組創意美食獎老闆吃過朋友的壽司就想成為壽司師傅,於是去向朋友學如何製作好吃的壽司,但朋友總是推拖,就連基本的醋飯也未曾告知.不服輸的老闆自己研究如何做出粒粒分明的醋飯,加上自己的炙燒創意,並獲得日本師傅的認可才在中壢觀光夜市營業.而自行研發的炙燒起司壽司深獲好評,以起司的鮮黃色包覆壽司米,也讓老闆很有自信的表示,這樣的壽司是只在中壢觀光夜市獨家販售的美味料理。",320 桃園市中壢區新明路 (攤號:350A),320,無,121.21497,24.95915,,,,886-3-3322101,886-3-3322101,2019/09/18 17:49:56
553,1916,travel.tycg.gov.tw/zh-tw/Consume/Detail/1916,中壢觀光夜市-祥伯東山鴨頭,2016繁星市集計畫-夜市組微笑貼心獎為中壢觀光夜市的第一攤，當初在拜師學藝的過程中非常的辛苦，也因為經歷過這段過程，也才能有今天這番成就。為了保持東山鴨頭的美味，每天都會到市場去學習評鑑食材，去找尋最好的溫體鴨頭，堅持不用冷凍貨，因為想提供給顧客最好的品質及口感。選用品質良好的鴨頭，滷製過程中必須讓顏色不會太焦黑，卻散發出甜蜜的焦香味，滷汁不使用胡椒粉及味素，也因為這樣培養了許多老饕客戶，甚至他們還會推薦新顧客來嘗鮮。,320 桃園市中壢區新明路 (A001),320,無,121.21497,24.95915,,,,886-3-3322101,886-3-3322101,2019/09/18 17:49:56
554,1917,travel.tycg.gov.tw/zh-tw/Consume/Detail/1917,中平素食之家,"本店創立於民國四十八年,創辦人黃景興與妻子巫石妹共同攜手於中壢車站商圈開設中平素食之家,至今將近要一甲子的年了,初期以麵攤起家,阿嬤巫石妹的招牌素食雜菜麵是四.五年級生在圓環商圈來往學子們的共同回憶,早期素食料理不發達的時代,素食材料都是自行研發製作(招牌素魚,素鱈魚,香菇雞卷,素肝,獅子頭,紅糟素肉),到目前都還是堅持自行製作不假手外人,尤其招牌糖醋素魚最是聲名遠播,過年過節是素食愛好者祭神.祭祖的最佳供品,,,目前營業項目:承辦外燴筵席.素食年菜.店內各式單點快炒.經濟合菜.便當訂製.喜宴桌菜外送.精緻套餐.焗烤飯麵個人簡餐等……..多種消費模式供客人選擇本店固定投保千萬公共意外產品責任險,給顧客吃得安心用的放心~~~~",320 桃園市中壢區新興路210號,320,星期日: 10:00 – 14:00；星期日: 17:00 – 20:00；星期一: 10:00 – 14:00；星期一: 17:00 – 20:00；星期二: 10:00 – 14:00；星期二: 17:00 – 20:00；星期三: 10:00 – 14:00；星期三: 17:00 – 20:00；星期四: 10:00 – 14:00；星期四: 17:00 – 20:00；星期五: 10:00 – 14:00；星期五: 17:00 – 20:00；星期六: 10:00 – 14:00；星期六: 17:00 – 20:00,121.22782,24.95334,http://www.jhongping.com/,"交通非常方便,店址前方備有特約停車場,消費滿500元優惠一小時(不累計)",,886-3-4284290,886-3-3322101,2020/08/23 12:02:32
555,1918,travel.tycg.gov.tw/zh-tw/Consume/Detail/1918,市集巷弄蔬食手作料理,2018金牌好店105年度桃園市客家美食認證優質餐廳推薦菜單：素獅子頭鍋套餐、田園青醬燉飯、市集好客套餐「吃素」一直是個以善念為出發點的飲食改念，過去多半是因為信仰驅動，近年來「素食主義」也逐漸發展成一項有益環保的運動，提倡素食者，以換肉率的概念解釋，認為多吃蔬食、少吃肉可以幫助減少碳排放量，延緩全球暖化，也使「蔬食」代替「素食」成為一項頗具時尚流行感的飲食方式。無論哪種原因，現代人更多是從健康無負擔的概念出發，吃食材而不是吃食品，還原食材的美味，以蔬果原型讓「身心靈一起放個假」。 當前蔬食的演化，不再像婆婆媽媽的年代只能吃醬瓜菜脯、青菜豆腐，更不是加工食品盛行的素料，越來越多年輕世代加入經營或開發蔬食的行列，更重要的是就地取材，以當令的蔬菜瓜果等時鮮入菜，搭配各國風味的料理手路，增加蔬食料理的多樣性，不僅自己吃得舒服開心，也嘉惠眾多蔬食的愛好者。 位於龍潭傳統市場旁小巷弄內的「市集巷弄」就是秉持這個概念的一家小店。老闆娘清萍因緣際會開始接觸蔬食已經有七年的時間，娘家過去在龍潭是大名鼎鼎的「東海樓」，從小就被家裡的大廚們訓練得嘴刁不說，對食材、料理的認識更是耳濡目染、信手拈來。接手餐廳後，改做自己更熟悉的蔬食料理，加上過去室內設計的美術背景，不論是用餐環境或是餐食擺盤，都呈現一種清新溫暖的風格。 菜色方面則融入多國料理的風味，常見的義大利麵、燉飯，甚至韓式炒年糕、拌飯等等，當然也少不了最拿手的中式口味，其中最受客人青睞的當屬獅子頭鍋燒。 「很多葷食的客人都完全感覺不出來差別！甚至吃完還不知道自己來到蔬食餐廳。例如，前陣子我們辦了謝師宴，包括老師學生總共30位客人，結束後所有人開開心心走到門口，才發現原來自己今天做了『體內環保』。」市集巷弄主人清萍笑道。 因為不喜歡過多加工食品，所以市集巷弄沒有機器大量生產的調理包，也沒有叫不出成分的添加物，所有料理嚴選植物油製作。她說：「其實我也沒有特地推廣蔬食，只是希望讓客人除了肉食之外還有不一樣的選擇。我們選用當季新鮮的蔬果，以無負擔的烹調方式親手製作每一份餐食，期待能讓顧客品嚐到食物的原味，讓味蕾回歸最原始的感動。」也因此，店內很多食材或創意都來自清萍周遭親朋好友的菜園或廚房，舅媽的九層塔，親家的小黃瓜、南瓜、冬瓜，眷村表姊的黃金泡菜，韓國華僑親手醃製的泡菜等等，真正落實了「市集」分享的概念。 由於是料理世家，家人經常擔任「秘密客」進行突擊檢查。「他們會跟客人一樣點餐，然後用完餐再找我一一說明改進要點，從餐點口味、切菜刀工、配菜顏色、份量大小到用餐環境等等通通不放過。」我媽媽常說：『廚師必須每週找一天自己當客人，唯有親自吃完整份料理，才能體會客人的感覺與心聲。』所以市集巷弄的菜色，絕對走在客人需求的最前端。」清萍說。 (資料來源：桃園市政府客家事務局出版之好客之都IV),325 桃園市龍潭區大同路329號,325,星期日: 11:00 – 15:00；星期日: 17:00 – 21:00；星期一: 休息；星期二: 11:00 – 15:00；星期二: 17:00 – 21:00；星期三: 11:00 – 15:00；星期三: 17:00 – 21:00；星期四: 11:00 – 15:00；星期四: 17:00 – 21:00；星期五: 11:00 – 15:00；星期五: 17:00 – 21:00；星期六: 11:00 – 15:00；星期六: 17:00 – 21:00,121.21857,24.86451,,,,886-3-4806915,886-3-3322101,2019/09/18 17:49:56
556,1919,travel.tycg.gov.tw/zh-tw/Consume/Detail/1919,粮䜓蔬食創意料理,105年度桃園市客家美食認證優質餐廳推薦菜色：松露五行養生炒飯、紅粉菲菲、梅乾菜豆腐丸子、香菇釀金瓜盒子、番茄東江釀豆腐、紫菜金針菇卷如果你曾經沿著龍潭大池環湖漫步，在悠閒愜意、緩步徐行之中，你可能將巧遇一處氣質典雅的日式大宅院，並好奇那古色古香的大門邊，懸掛著低調的「粮䜓」兩個字怎麼唸？ 粮䜓（ㄌ一ㄤˊㄕㄜˋ）蔬食創意料理，命名典故出自康熙字典，「粮，同糧，意謂好米；䜓，【言】意傳達，【葉】表自然。」由於梁老闆茹素長達三、四十年，自小生長在農村常常須幫忙農務，對於農作物、水果、植物等學名及特性皆如數家珍，特以「粮䜓」，意謂「宣達、傳達自然的飲食」，藉此以感念上天賜予萬物之恩澤，並希望用最健康、最自然的飲食來呈現蔬食料理，讓更多人接受蔬食、喜歡蔬食。 第一次來用餐的人，首先可能會對這裡的景致竟能與龍潭大池如此交融而感到驚訝。從事景觀設計20年的梁老闆，當初決定承接這塊地方開餐廳時，他是懷著一份對吃素者的敬意，將淹沒在荒煙漫草中的鐵皮屋整個砍掉重練，從裡到外親力親為一體打造，才能有今天的禪境。 吃美食也吃意境，這裡內外每一寸細節，全都在他的匠心下，呼應蔬食的主題，讓蔬食不再僅僅是一種飲食方式，還蘊化至精神層次──挑高空間，營造內在心靈的寧靜；桌與桌間保持舒適距離，氛圍互不干擾；望出去的每扇窗，各自都框成一幅不同角度的山水畫；日式園林裡的草皮、植栽、院中鋪石，各有巧思寓意，一步一景。 龍潭大池景致恬雅宜人，與蔬食的清爽美味相得益彰，視野的開闊，人的心胸也就得到無限延展。梁老闆這份理念獲得主廚宋瓊宏的認同，決心以40年精湛廚藝進駐，執掌粮䜓美味的靈魂。　 在廚藝界享有盛名的電視料理達人宋瓊宏，過去曾是喜來登、希爾頓、凱薩、君悅等國際頂級飯店的主廚，港點、湘菜、粵菜、台菜全都難不倒他，但他最後選擇回歸鄉里、耕耘在地，並貢獻飯店級一流身手，以饗粮䜓顧客。 相信所有功夫臻至化境，最後就是師法自然，料理也自不例外。宋瓊宏說，坊間很多蔬食為了方便省時，採用很多加工料，但在粮䜓，他回歸蔬食本質，選用來自當地小農種給自己吃的、當日現採的無毒蔬菜，不使用過度調味與加工處理，純粹靠40年對食材的理解，透過高超廚藝將原味清香提升出來，展現出蔬食細膩的層次感，微妙地賦予每道菜不同的視覺、風味。 油炸、清蒸、焗烤、熬煮，絕不重複的手工創意菜，節奏像一道道起承轉合的樂章，每道佳餚上桌前都讓客人充滿想像，從第一眼視覺就挑逗你的食慾，入口又是驚豔的口感滋味。這就是無菜單料理。組合套餐價位在600元左右，但一套餐將近10道菜，其實換算下來，平均一道才60元，懂吃的老饕就知道，以飯店手藝來講，實在十分划算。  來到粮䜓，無疑是一場身心的淨化。現代人過度魚肉造成酸性體質，透過蔬食，可達到體內環保；而龍潭大池的水色，與湖邊由文學家鍾肇政催生、紀念音樂家鄧雨賢的「雨賢館」，都值得與粮䜓美食行程合而為一，膳後一遊，就是一場最有氣質的饗宴。(資料來源：桃園市政府客家事務局出版之好客之都IV),325 桃園市龍潭區金龍路8巷22號,325,中餐11:00~14:00，下午茶14:00~17:00，晚餐17:00~20:30（每周一公休）,121.21085,24.86061,,,,886-3-4995865,886-3-3322101,2019/11/07 16:41:08
557,1920,travel.tycg.gov.tw/zh-tw/Consume/Detail/1920,漁之村景觀旋轉餐廳 (原航空港360度景觀旋轉餐廳),2016海客之都認證餐廳推薦菜色：桔醬創意芙蓉魚卷、客家米粉湯、客式脆皮黃金雞身為台灣少數幾家旋轉餐廳的漁之村，地理位置十分優越，從大門可看觀音臥佛，左邊有滿載的漁船，右方有飛機的起降，而後方則有夕陽的陪伴。且慢！姑且不用急著起身，我們身下的旋轉輪盤正如秒針般，一刻一刻地往前推行，平均繞完一圈約90分鐘，差不多酒足飯飽之際。 推陳出新，開創海客菜經典「坐在餐廳裡，享受四面八方的景色，讓人心曠神怡！」呂老闆娘閑雅地說出內心感受，熱愛美食的她，經常與廚師們腦力激盪，進行菜色的研發，近來更研發多道海客料理，希望能帶給往來竹圍的旅客全新感受。此外，呂老闆娘力薦鹹冬瓜蒸午魚、雙香爆中卷、客家米粉湯，是本店海客經典菜。 兼顧視、味覺的美食體驗當問及餐廳未來走向時，呂老闆娘語氣堅定地說，「繼續鑽研新菜色，並兼顧消費者視覺與味覺感受，進而把漁之村景觀旋轉餐廳的品牌打響，成為竹圍地區數一數二的優質餐廳。」資料來源: 桃園客家事務局出版《海客之都》,337 桃園市大園區漁港路353巷176號5樓,337,星期日: 11:00 – 21:00；星期一: 11:00 – 14:00；星期一: 17:00 – 21:00；星期二: 11:00 – 14:00；星期二: 17:00 – 21:00；星期三: 11:00 – 14:00；星期三: 17:00 – 21:00；星期四: 11:00 – 14:00；星期四: 17:00 – 21:00；星期五: 11:00 – 14:00；星期五: 17:00 – 21:00；星期六: 11:00 – 21:00,121.24318,25.11271,,,,886-3-3933000,886-3-3322101,2019/09/18 17:49:56
